date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,man_conf_case,man_conf_case_rate,man_critical_rate,man_death,man_death_rate,woman_conf_case,woman_conf_case_rate,woman_critical_rate,woman_death,woman_death_rate,age_0-9_conf_case,age_0-9_conf_case_rate,age_0-9_critical_rate,age_0-9_death,age_0-9_death_rate,age_10-19_conf_case,age_10-19_conf_case_rate,age_10-19_critical_rate,age_10-19_death,age_10-19_death_rate,age_20-29_conf_case,age_20-29_conf_case_rate,age_20-29_critical_rate,age_20-29_death,age_20-29_death_rate,age_30-39_conf_case,age_30-39_conf_case_rate,age_30-39_critical_rate,age_30-39_death,age_30-39_death_rate,age_40-49_conf_case,age_40-49_conf_case_rate,age_40-49_critical_rate,age_40-49_death,age_40-49_death_rate,age_50-59_conf_case,age_50-59_conf_case_rate,age_50-59_critical_rate,age_50-59_death,age_50-59_death_rate,age_60-69_conf_case,age_60-69_conf_case_rate,age_60-69_critical_rate,age_60-69_death,age_60-69_death_rate,age_70-79_conf_case,age_70-79_conf_case_rate,age_70-79_critical_rate,age_70-79_death,age_70-79_death_rate,age_over-80_conf_case,age_over-80_conf_case_rate,age_over-80_critical_rate,age_over-80_death,age_over-80_death_rate,var_sequences_total,var_B.1.160_num,var_B.1.160_per,var_B.1.620_num,var_B.1.620_per,var_B.1.258_num,var_B.1.258_per,var_B.1.221_num,var_B.1.221_per,var_B.1.1.302_num,var_B.1.1.302_per,var_B.1.1.277_num,var_B.1.1.277_per,var_B.1.1.519_num,var_B.1.1.519_per,var_B.1.367_num,var_B.1.367_per,var_B.1.177_num,var_B.1.177_per,var_Beta_num,var_Beta_per,var_Alpha_num,var_Alpha_per,var_Gamma_num,var_Gamma_per,var_Delta_num,var_Delta_per,var_Kappa_num,var_Kappa_per,var_Epsilon_num,var_Epsilon_per,var_Eta_num,var_Eta_per,var_Iota_num,var_Iota_per,var_Lambda_num,var_Lambda_per,var_B.1.621_num,var_B.1.621_per,var_S:677P.Pelican_num,var_S:677P.Pelican_per,var_S:677H.Robin1_num,var_S:677H.Robin1_per,var_others_num,var_others_per,var_non_who_num,var_non_who_per,new_people_vaccinated,new_age_over-80_conf_case,new_age_0-9_conf_case,new_age_10-19_conf_case,new_age_20-29_conf_case,new_age_30-39_conf_case,new_age_40-49_conf_case,new_age_50-59_conf_case,new_age_60-69_conf_case,new_age_70-79_conf_case
2021-02-12,83199,362,382.143,1514,7,7.143,1622.788,7.061,7.454,29.53,0.137,0.139,0.98,,,,,,,,,24114,6012508,117.273,0.47,38970,0.76,0.01,102,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,40963,49.23,1.84,752,49.67,42236,50.77,1.8,762,50.33,3262,3.92,0,0,0,5585,6.71,0,0,0,12581,15.12,0.01,1,0.07,10644,12.79,0.03,6,0.4,11953,14.37,0.1,12,0.79,15587,18.73,0.31,49,3.24,13078,15.72,1.33,174,11.49,6387,7.68,6.43,411,27.15,4122,4.95,20.89,861,56.87,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,20,21,24,56,48,49,54,56,34
2021-02-13,83525,326,375.571,1522,8,7.286,1629.146,6.359,7.325,29.686,0.156,0.142,1,,,,,,,,,,,,,37085,0.723,0.01,98.7,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,41123,49.23,1.84,756,49.67,42402,50.77,1.81,766,50.33,3282,3.93,0,0,0,5606,6.71,0,0,0,12630,15.12,0.01,1,0.07,10685,12.79,0.06,6,0.39,11993,14.36,0.1,12,0.79,15639,18.72,0.31,49,3.22,13130,15.72,1.33,175,11.5,6426,7.69,6.44,414,27.2,4134,4.95,20.92,865,56.83,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,12,20,21,49,41,40,52,52,39
2021-02-14,83869,344,383.429,1527,5,7.571,1635.856,6.71,7.479,29.784,0.098,0.148,1.09,,,,,,,,,,6061886,118.236,,35201,0.687,0.011,91.8,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2.08,41290,49.23,1.84,758,49.64,42579,50.77,1.81,769,50.36,3301,3.94,0,0,0,5635,6.72,0,0,0,12673,15.11,0.01,1,0.07,10734,12.8,0.06,6,0.39,12040,14.36,0.1,12,0.79,15692,18.71,0.32,50,3.27,13181,15.72,1.34,176,11.53,6458,7.7,6.41,414,27.11,4155,4.95,20.89,868,56.84,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,21,19,29,43,49,47,53,51,32
2021-02-15,84325,456,405.429,1534,7,7.429,1644.75,8.894,7.908,29.921,0.137,0.145,1.19,,,,,,,,,20828,6082714,118.643,0.406,32766,0.639,0.012,80.8,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,41537,49.26,1.83,762,49.67,42788,50.74,1.8,772,50.33,3326,3.94,0,0,0,5666,6.72,0,0,0,12737,15.1,0.01,1,0.07,10810,12.82,0.06,6,0.39,12118,14.37,0.1,12,0.78,15765,18.7,0.32,50,3.26,13248,15.71,1.33,176,11.47,6485,7.69,6.43,417,27.18,4170,4.95,20.91,872,56.84,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,15,25,31,64,76,78,73,67,27
2021-02-16,84946,621,430.857,1538,4,7.429,1656.863,12.113,8.404,29.999,0.078,0.145,1.25,,,,,,,,,53879,6136593,119.694,1.051,34032,0.664,0.013,79,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,41842,49.26,1.83,764,49.67,43104,50.74,1.8,774,50.33,3358,3.95,0,0,0,5705,6.72,0,0,0,12831,15.1,0.01,1,0.07,10933,12.87,0.05,6,0.39,12205,14.37,0.1,12,0.78,15865,18.68,0.32,50,3.25,13343,15.71,1.33,177,11.51,6521,7.68,6.41,418,27.18,4185,4.93,20.88,874,56.83,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,15,32,39,94,123,87,100,95,36
2021-02-17,85567,621,447.571,1544,6,6.857,1668.975,12.113,8.73,30.116,0.117,0.134,1.22,,,,,,,,,51564,6188157,120.699,1.006,34968,0.682,0.013,78.1,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,42164,49.28,1.82,769,49.81,43403,50.72,1.79,775,50.19,3395,3.97,0,0,0,5733,6.7,0,0,0,12914,15.09,0.01,1,0.06,11060,12.93,0.05,6,0.39,12283,14.35,0.1,12,0.78,15990,18.69,0.32,51,3.3,13439,15.71,1.33,179,11.59,6549,7.65,6.41,420,27.2,4204,4.91,20.81,875,56.67,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,19,37,28,83,127,78,125,96,28
2021-02-18,86128,561,470.143,1550,6,6.143,1679.918,10.942,9.17,30.233,0.117,0.12,1.15,,,,,,,,,44337,6232494,121.564,0.865,34871,0.68,0.013,74.2,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,42430,49.26,1.82,772,49.81,43698,50.74,1.78,778,50.19,3430,3.98,0,0,0,5771,6.7,0,0,0,13004,15.1,0.01,1,0.06,11145,12.94,0.05,6,0.39,12362,14.35,0.1,12,0.77,16083,18.67,0.32,51,3.29,13511,15.69,1.32,179,11.55,6582,7.64,6.41,422,27.23,4240,4.92,20.73,879,56.71,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,36,35,38,90,85,79,93,72,33
2021-02-19,86574,446,482.143,1553,3,5.571,1688.617,8.699,9.404,30.291,0.059,0.109,1.04,,,,,,,,,42382,6274876,122.391,0.827,37481,0.731,0.013,77.7,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,42669,49.29,1.81,773,49.77,43907,50.71,1.78,780,50.23,3465,4,0,0,0,5800,6.7,0,0,0,13063,15.09,0.01,1,0.06,11218,12.96,0.05,6,0.39,12432,14.36,0.1,12,0.77,16151,18.66,0.32,51,3.28,13579,15.68,1.32,179,11.53,6609,7.63,6.4,423,27.24,4259,4.92,20.69,881,56.73,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,19,35,29,59,73,70,68,68,27
2021-02-20,86992,418,495.286,1557,4,5,1696.77,8.153,9.66,30.369,0.078,0.098,0.98,,,,,,,,,39618,6314494,123.164,0.773,39614,0.773,0.013,80,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,42873,49.28,1.81,775,49.78,44119,50.72,1.77,782,50.22,3488,4.01,0,0,0,5831,6.7,0,0,0,13125,15.09,0.01,1,0.06,11285,12.97,0.05,6,0.39,12476,14.34,0.1,12,0.77,16216,18.64,0.31,51,3.28,13644,15.68,1.32,180,11.56,6646,7.64,6.38,424,27.23,4281,4.92,20.63,883,56.71,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,22,23,31,62,67,44,65,65,37
2021-02-21,87324,332,493.571,1562,5,5,1703.245,6.476,9.627,30.467,0.098,0.098,0.94,,,,,,,,,23490,6337984,123.622,0.458,39443,0.769,0.013,79.9,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,2.81,43034,49.28,1.81,777,49.74,44290,50.72,1.77,785,50.26,3510,4.02,0,0,0,5861,6.71,0,0,0,13182,15.1,0.01,1,0.06,11333,12.98,0.05,6,0.38,12504,14.32,0.1,12,0.77,16270,18.63,0.31,51,3.27,13699,15.69,1.31,180,11.52,6669,7.64,6.4,427,27.34,4296,4.92,20.6,885,56.66,167,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,38,22.75,0,0,0,0,0,0,8,4.79,2,1.2,0,0,,,,,,,,,119,71.26,119,71.26,0,15,22,30,57,48,28,54,55,23
2021-02-22,87681,357,479.429,1573,11,5.571,1710.209,6.963,9.351,30.681,0.215,0.109,0.91,,,,,,,,,18699,6356683,123.986,0.365,39138,0.763,0.012,81.6,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,43226,49.3,1.81,782,49.71,44455,50.7,1.78,791,50.29,3530,4.03,0,0,0,5883,6.71,0,0,0,13240,15.1,0.01,1,0.06,11391,12.99,0.05,6,0.38,12551,14.31,0.1,12,0.76,16333,18.63,0.31,51,3.24,13754,15.69,1.32,182,11.57,6687,7.63,6.43,430,27.34,4312,4.92,20.66,891,56.64,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,0,16,20,22,58,58,47,63,55,18
2021-02-23,88120,439,453.429,1576,3,5.429,1718.771,8.563,8.844,30.74,0.059,0.106,0.89,,,,,,,,,41931,6398614,124.804,0.818,37432,0.73,0.012,82.6,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,43433,49.29,1.81,784,49.75,44687,50.71,1.77,792,50.25,3551,4.03,0,0,0,5913,6.71,0,0,0,13310,15.1,0.01,1,0.06,11461,13.01,0.05,6,0.38,12616,14.32,0.1,12,0.76,16403,18.61,0.32,52,3.3,13816,15.68,1.32,182,11.55,6721,7.63,6.41,431,27.35,4329,4.91,20.61,892,56.6,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,0,17,21,30,70,70,65,70,62,34
2021-02-24,88516,396,421.286,1581,5,5.286,1726.495,7.724,8.217,30.837,0.098,0.103,0.88,,,,,,,,,37386,6436000,125.534,0.729,35406,0.691,0.012,84,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,43632,49.29,1.8,786,49.72,44883,50.71,1.77,795,50.28,3574,4.04,0,0,0,5944,6.72,0,0,0,13373,15.11,0.01,1,0.06,11528,13.02,0.05,6,0.38,12684,14.33,0.09,12,0.76,16471,18.61,0.32,52,3.29,13861,15.66,1.32,183,11.57,6740,7.61,6.41,432,27.32,4340,4.9,20.62,895,56.61,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,0,11,23,31,63,67,68,68,45,19
2021-02-25,88922,406,399.143,1585,4,5,1734.414,7.919,7.785,30.915,0.078,0.098,0.9,,,,,,,,,46542,6482542,126.441,0.908,35721,0.697,0.011,89.5,people tested,,,,,,,,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,43827,49.3,1.8,787,49.65,45075,50.7,1.77,798,50.35,3587,4.03,0,0,0,5971,6.72,0,0,0,13428,15.1,0.01,1,0.06,11594,13.04,0.05,6,0.38,12738,14.33,0.09,12,0.76,16547,18.61,0.31,52,3.28,13923,15.66,1.32,184,11.61,6762,7.61,6.4,433,27.32,4352,4.9,20.6,897,56.59,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,0,12,13,27,55,66,54,76,62,22
2021-02-26,89321,399,392.429,1595,10,6,1742.197,7.782,7.654,31.11,0.195,0.117,0.92,,,,,,,,,38582,6521124,127.194,0.753,35178,0.686,0.011,89.6,people tested,20308,20308,,,,0.04,0.04,,,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,44037,49.31,1.8,794,49.78,45280,50.69,1.77,801,50.22,3609,4.04,0,0,0,6002,6.72,0,0,0,13496,15.11,0.01,1,0.06,11665,13.06,0.05,6,0.38,12800,14.33,0.1,13,0.82,16618,18.6,0.32,53,3.32,13976,15.65,1.32,184,11.54,6787,7.6,6.41,435,27.27,4364,4.89,20.69,903,56.61,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,20308,12,22,31,68,71,62,71,53,25
2021-02-27,89676,355,383.429,1603,8,6.571,1749.121,6.924,7.479,31.266,0.156,0.128,0.94,,,,,,,,,37102,6558226,127.918,0.724,34819,0.679,0.011,90.8,people tested,21732,21732,,1424,1424,0.04,0.04,,28,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,44219,49.31,1.81,800,49.91,45453,50.69,1.77,803,50.09,3622,4.04,0,0,0,6031,6.73,0,0,0,13544,15.1,0.01,1,0.06,11708,13.06,0.05,6,0.37,12855,14.33,0.11,14,0.87,16696,18.62,0.32,53,3.31,14027,15.64,1.31,184,11.48,6812,7.6,6.46,440,27.45,4377,4.88,20.68,905,56.46,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,1424,13,13,29,48,43,55,78,51,25
2021-02-28,90031,355,386.714,1605,2,6.143,1756.045,6.924,7.543,31.305,0.039,0.12,0.97,,,,,,,,,17891,6576117,128.266,0.349,34019,0.664,0.011,88,people tested,22596,22596,,864,1144,0.04,0.04,,22,63.89,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-0.72,44403,49.32,1.8,800,49.84,45624,50.68,1.76,805,50.16,3653,4.06,0,0,0,6061,6.73,0,0,0,13587,15.09,0.01,1,0.06,11766,13.07,0.05,6,0.37,12900,14.33,0.11,14,0.87,16761,18.62,0.32,54,3.36,14081,15.64,1.31,184,11.46,6828,7.58,6.44,440,27.41,4390,4.88,20.64,906,56.45,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,864,13,31,30,43,58,45,65,54,16
2021-03-01,90372,341,384.429,1606,1,4.714,1762.696,6.651,7.498,31.325,0.02,0.092,0.96,,,,,,,,,15893,6592010,128.576,0.31,33618,0.656,0.011,87.4,people tested,24071,24071,,1475,1254,0.05,0.05,,24,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,44575,49.33,1.79,800,49.81,45796,50.67,1.76,806,50.19,3683,4.08,0,0,0,6090,6.74,0,0,0,13636,15.09,0.01,1,0.06,11825,13.09,0.05,6,0.37,12952,14.33,0.11,14,0.87,16817,18.61,0.32,54,3.36,14120,15.62,1.31,185,11.52,6847,7.58,6.43,440,27.4,4401,4.87,20.59,906,56.41,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,1475,11,30,29,49,59,52,56,39,19
2021-03-02,90816,444,385.143,1612,6,5.143,1771.356,8.66,7.512,31.442,0.117,0.1,0.97,,,,,,,,,16534,6608544,128.899,0.322,29990,0.585,0.013,77.9,people tested,90485,90485,,66414,17544,0.18,0.18,,342,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,44834,49.37,1.79,804,49.88,45981,50.63,1.76,808,50.12,3730,4.11,0,0,0,6132,6.75,0,0,0,13693,15.08,0.01,1,0.06,11894,13.1,0.05,6,0.37,13033,14.35,0.11,14,0.87,16882,18.59,0.32,54,3.35,14170,15.6,1.31,185,11.48,6868,7.56,6.42,441,27.36,4413,4.86,20.64,911,56.51,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,66414,12,47,42,57,69,81,65,50,21
2021-03-03,91240,424,389.143,1619,7,5.429,1779.627,8.27,7.59,31.578,0.137,0.106,0.97,,,,,,,,,41792,6650336,129.714,0.815,30619,0.597,0.013,78.7,people tested,159921,159921,,69436,27923,0.31,0.31,,545,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,45064,49.39,1.79,808,49.91,46175,50.61,1.76,811,50.09,3742,4.1,0,0,0,6176,6.77,0,0,0,13759,15.08,0.01,1,0.06,11972,13.12,0.05,6,0.37,13107,14.37,0.11,14,0.86,16955,18.58,0.32,54,3.34,14216,15.58,1.31,186,11.49,6888,7.55,6.43,443,27.36,4424,4.85,20.68,915,56.52,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,69436,11,12,44,66,78,74,73,46,20
2021-03-04,91638,398,388,1627,8,6,1787.39,7.763,7.568,31.734,0.156,0.117,0.98,,,,,,,,,41475,6691811,130.523,0.809,29896,0.583,0.013,77.1,people tested,230260,230260,,70339,34992,0.45,0.45,,683,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,45276,49.41,1.79,811,49.85,46361,50.59,1.76,816,50.15,3754,4.1,0,0,0,6201,6.77,0,0,0,13820,15.08,0.01,1,0.06,12031,13.13,0.05,6,0.37,13180,14.38,0.11,14,0.86,17030,18.58,0.32,54,3.32,14270,15.57,1.3,186,11.43,6913,7.54,6.47,447,27.47,4438,4.84,20.71,919,56.48,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,70339,14,12,25,61,59,73,75,54,25
2021-03-05,92055,417,390.571,1632,5,5.286,1795.523,8.134,7.618,31.832,0.098,0.103,1.01,,,,,,,,,33493,6725304,131.176,0.653,29169,0.569,0.013,74.7,people tested,300713,300713,,70453,40058,0.59,0.59,,781,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,45502,49.43,1.78,812,49.75,46553,50.57,1.76,820,50.25,3775,4.1,0,0,0,6229,6.77,0,0,0,13905,15.11,0.01,1,0.06,12095,13.14,0.05,6,0.37,13245,14.39,0.11,14,0.86,17095,18.57,0.32,54,3.31,14328,15.56,1.3,186,11.4,6936,7.53,6.49,450,27.57,4447,4.83,20.71,921,56.43,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,70453,9,21,28,85,64,65,65,58,23
2021-03-06,92471,416,399.286,1634,2,4.429,1803.637,8.114,7.788,31.871,0.039,0.086,1.04,,,,,,,,,31468,6756772,131.79,0.614,28364,0.553,0.014,71,people tested,318721,318721,,18008,42427,0.62,0.62,,828,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,45720,49.44,1.78,813,49.76,46751,50.56,1.76,821,50.24,3793,4.1,0,0,0,6260,6.77,0,0,0,13982,15.12,0.01,1,0.06,12160,13.15,0.05,6,0.37,13298,14.38,0.11,14,0.86,17161,18.56,0.31,54,3.3,14381,15.55,1.29,186,11.38,6973,7.54,6.47,451,27.6,4463,4.83,20.66,922,56.43,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,18008,16,18,31,77,65,53,66,53,37
2021-03-07,92817,346,398,1642,8,5.286,1810.386,6.749,7.763,32.027,0.156,0.103,1.06,,,,,,,,,19958,6776730,132.179,0.389,28659,0.559,0.014,72,people tested,320796,320796,,2075,42600,0.63,0.63,,831,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,0.34,45917,49.47,1.78,817,49.76,46900,50.53,1.76,825,50.24,3812,4.11,0,0,0,6293,6.78,0,0,0,14033,15.12,0.01,1,0.06,12217,13.16,0.05,6,0.37,13346,14.38,0.1,14,0.85,17228,18.56,0.31,54,3.29,14423,15.54,1.3,187,11.39,6997,7.54,6.5,455,27.71,4468,4.81,20.7,925,56.33,242,0,0,0,0,0,0,0,0,,,,,2,0.83,,,0,0,0,0,45,18.6,0,0,0,0,0,0,16,6.61,0,0,1,0.41,,,,,,,,,178,73.55,180,74.38,2075,5,19,33,51,57,48,67,42,24
